category,compatibility,languages,name,price,rating,size
 Business, OS 10.12  , English,Meritrick,Free,, 2.5 MB
 Business, OS X 10.6.6  , English,MergePDF : Combine multiple PDF files into one,$1.99 ,4.3, 3.6 MB
 Business, OS X 10.9  , English,Merge Tables Wizard for Excel,Free,4.2, 2.3 MB
 Business, OS X 10.9  , English,MenuTab for Yahoo,$2.99 ,2.2, 1.4 MB
 Business, OS X 10.7  ," English, Spanish","MenuTab for LinkedIn - Your Business Profiles, Contacts, Network & More in Menu Bar",$2.99 ,1.7, 1.3 MB
 Business, OS X 10.9  , English,"Menu Tab - for Microsoft Office Quickly access Word, Excel, Powerpoint and Outlook from menu bar tab window",$4.99 ,1.5, 3.3 MB
 Utilities, OS X 10.8  , English,Menubar World Clocks,$1.99 ,4, 305.8 KB
 Business, OS X 10.9  ," English, French, German, Italian, Russian, Spanish",Membership Management,$44.99 ,, 149.3 MB
 Business, OS X 10.10  ," English, Dutch",Member Administration,$0.99 ,, 2.1 MB
 Business, OS 10.14  ," English, French, German, Italian, Portuguese, Russian, Spanish, Ukrainian",Melon - CRM Client Management,Free,1, 22.4 MB
 Productivity, OS X 10.9.0  ," English, Danish, Dutch, French, German, Italian, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish, Traditional Chinese",MeisterTask,Free,4.5, 51.2 MB
 Business, OS X 10.11  , English,Meh Templates for MS Word L,$11.99 ,, 617.4 MB
 Business, OS X 10.8  , English,MegaFonts,$4.99 ,3.5, 965.3 MB
 Video, OS X 10.10  ," English, Simplified Chinese, Traditional Chinese",Meeting11 Business,Free,, 11.5 MB
 Productivity, OS X 10.9  ," English, Spanish",Meeting Pad,$6.99 ,2.2, 34.7 MB
 Business, OS X 10.9  , English,Meeting Notes,$1.99 ,1, 1.1 MB
 Utilities, OS X 10.7  , English,Media Downloader,$29.99 ,1, 1 MB
 Business, OS X 10.9  , English,MDB,$7.99 ,1, 3.3 MB
 Business, OS X 10.10.0  ," English, Dutch, French, German, Italian, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Traditional Chinese",MaxBulk Mailer SE,$44.99 ,3.8, 32.9 MB
 Business, OS X 10.6.0  ," English, French, German, Italian, Spanish",Math Calculator for Scientific,$2.99 ,, 1.3 MB
 Business, OS X 10.10  , English,Master Class - Guides for PowerPoint 2011,$5.99 ,1, 494.6 MB
 Business, OS X 10.10  , English,Master Class - Guides for Microsoft Word 2011,$5.99 ,1, 448.8 MB
 Business, OS X 10.10  , English,Master Class - Guides for Microsoft Excel 2011,$5.99 ,1, 366.7 MB
 Finance, OS 10.13  , Japanese,MARKETSPEED,Free,5, 17.2 MB
 Business, OS 10.14  , English,MarketingPlan,$2.99 ,, 617 KB
 Education, OS X 10.9  , German,MarketingFox,$18.99 ,, 22.6 MB
 Finance, OS X 10.10  , English,Market Watch,$0.99 ,3, 2.3 MB
 Finance, OS X 10.8  ," English, French, German",Market Junkie,Free,1.7, 1.7 MB
 Business, OS X 10.11  , English,Market Alarm,Free,1.7, 1 MB
 Business, OS X 10.7  , English,Mark Bric,Free,5, 89.5 MB
 Business, OS X 10.6.6  , English,MarginMaster,$1.99 ,4.2, 248.4 KB
 Finance, OS X 10.10  , English,Margin Calculator,Free,2.5, 4.6 MB
 Productivity, OS X 10.11  , English,Map Vector - Template set for Powerpoint,$4.99 ,1, 3.6 MB
 Business, OS X 10.11  , English,Map Vector - template set for Keynote,$4.99 ,, 3.6 MB
 Business, OS X 10.9  , German,Manager ausgeliehener Artikel,$27.99 ,, 134 MB
 Utilities, OS 10.12  , English,Management,Free,, 7.8 MB
 Business, OS X 10.9  , English,Manage It - Project Manager,Free,4, 5.6 MB
 Business, OS 10.13  ," English, Japanese",Make CSV,$2.99 ,, 3.3 MB
 Business, OS X 10.10  , English,MailTab for MS Outlook - Menu Tab Bar,$4.99 ,2.3, 1.6 MB
 Business, OS X 10.6.6 or later, English,MailShoot,Free,4, 7.9 MB
 Business, OS X 10.8  , English,MailSender,$34.99 ,1, 2.1 MB
 Business, OS X 10.8  ," English, French, German, Spanish",MailRaider Pro,$4.99 ,4.7, 22.2 MB
 Business, OS X 10.6.6 or later, English,Mailings Lite,$9.99 ,1, 2 MB
 Business, OS X 10.6.6 or later, English,Mailings,$24.99 ,1, 2.1 MB
 Business, OS X 10.11  , English,Mailing List Lite,Free,, 4.1 MB
 Business, OS X 10.9  , English,MailChimp Import,Free,3.2, 985.7 KB
 Business, OS X 10.9  , English,Mail+ for Outlook,$2.99 ,2.7, 928.4 KB
 Productivity, OS X 10.8  , English,Mail Stationery Expert - Templates for Mail,$9.99 ,1.7, 88.1 MB
 Business, OS X 10.9  , English,Mail Scheduler Pro,$29.99 ,3, 5.3 MB
 Business, OS 10.13  , English,Mail PreSync,$13.99 ,, 7.3 MB
 Graphics & Design, OS X 10.8  , English,Mail Merge,$49.99 ,1, 6.2 MB
 Productivity, OS X 10.10  , English,Mail for Outlook,$2.99 ,1.7, 981.6 KB
 Productivity, OS X 10.11  , English,Mail Doctor,$4.99 ,5, 535.1 KB
 Utilities, OS X 10.9.0  ," English, German",Mail Detective,Free,1.3, 1.9 MB
 Business, OS 10.12  ," English, German",Mail Archiver X Easy,,, 103.5 MB
 Games, OS X 10.9.0  , English,Magnate Club,$7.99 ,, 446.4 MB
 Productivity, OS X 10.11  ," English, Japanese",MagicConnect Viewer,Free,, 2.9 MB
 Utilities, OS X 10.10  , English,MAFF Viewer,,, 2.9 MB
 Productivity, OS X 10.11  , English,Madraw,$4.99 ,, 16.7 MB
 Business, OS X 10.10  , English,Macula Mobile,Free,, 17.7 MB
 Productivity, OS X 10.10  , English,Mach Write,$3.99 ,3, 2 MB
 Productivity, OS X 10.11  , English,Mach Note,,, 7.4 MB
 Utilities, OS X 10.10  , English,MacCleanse,$19.99 ,2.9, 25.4 MB
 Business, OS X 10.9.0  ," English, Amharic, Arabic, Bengali, Bulgarian, Catalan, Croatian, Czech, Danish, Dutch, Estonian, Filipino, Finnish, French, German, Greek, Gujarati, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Korean, Latvian, Lithuanian, Malay, Malayalam, Marathi, Norwegian Bokmí«l, Persian, Polish, Portuguese, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Slovenian, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",M&M POS,Free,5, 54.9 MB
 Productivity, OS X 10.9.0  ," English, Amharic, Arabic, Bengali, Bulgarian, Catalan, Croatian, Czech, Danish, Dutch, Estonian, Filipino, Finnish, French, German, Greek, Gujarati, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Korean, Latvian, Lithuanian, Malay, Malayalam, Marathi, Norwegian Bokmí«l, Persian, Polish, Portuguese, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Slovenian, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",Luffa Meetings Capture,Free,5, 56.7 MB
 Reference, OS X 10.9  , Japanese,LogoVista,Free,, 640.4 MB
 Business, OS X 10.7  , English,Logos123,$19.99 ,, 13.2 MB
 Business, OS X 10.7  , English,Logos for Adobe PhotoshopŒ¬,$14.99 ,2, 440.9 KB
 Business, OS X 10.7  , English,Logos for Adobe InDesignŒ¬,$10.99 ,1, 1 MB
 Business, OS X 10.7  , English,Logos for Adobe IllustratorŒ¬,$14.99 ,1, 535.1 KB
 Graphics & Design, OS X 10.6.6 or later, English,Logo Templates Mega Pack! for Adobe Photoshop with PSD Files,$19.99 ,2.6, 272 MB
 Graphics & Design, OS X 10.6.6 or later, English,Logo Templates for Adobe Photoshop with PSD Files Pack 4,$9.99 ,, 53.4 MB
 Graphics & Design, OS X 10.6.6 or later, English,Logo Templates for Adobe Photoshop with PSD Files Pack 3,$9.99 ,, 74.1 MB
 Graphics & Design, OS X 10.6.6 or later, English,Logo Templates for Adobe Photoshop with PSD Files Lite Pack,Free,2, 13.5 MB
 Business, OS X 10.7  , English,Logo Store for Adobe PhotoshopŒ¬,Free,1.5, 191.1 KB
 Photography, OS X 10.7  , English,Logo Store for Adobe InDesignŒ¬,Free,1.7, 211.6 KB
 Graphics & Design, OS X 10.6.6  , English,Logo Pop Free,Free,1.9, 5.5 MB
 Graphics & Design, OS X 10.6.6  , English,Logo Pop Lite - Logo Design,$1.99 ,1.5, 7.4 MB
 Graphics & Design, OS X 10.9  , English,Logo Pop - Easy Logo Design,$9.99 ,, 17.2 MB
 Business, OS X 10.7 or later," English, Danish, Dutch, French, German, Greek, Italian, Japanese, Korean, Norwegian Bokmí«l, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Traditional Chinese, Turkish",Logitech Camera Settings,Free,1.8, 1.8 MB
 Productivity, OS X 10.7 or later," English, Japanese",Logical Mail Free,Free,3.5, 862.8 KB
 Business, OS X 10.10  , English,Lockit,,3, 8.1 MB
 Developer Tools, OS X 10.9  , English,Localize Apps Now - Translate your apps,Free,5, 3.7 MB
 Business, OS X 10.7  ," English, Italian",Local Cloud,Free,5, 1.2 MB
 Finance, OS X 10.8  , English,LoanStar,$0.99 ,4.8, 1.1 MB
 Finance, OS X 10.8  , English,Loan Calcz,$2.99 ,4, 158.3 KB
 Finance, OS X 10.7  ," English, Dutch, French, German, Italian, Portuguese, Russian, Spanish, Swedish",Loan Calc,$8.99 ,1, 8 MB
 Finance, OS X 10.9  , English,Loan Analyzer,$1.99 ,1.5, 1.2 MB
 Business, OS X 10.11  , English,Liya,Free,5, 3.1 MB
 Business, OS X 10.6.6 or later,,Living_Psychrometrics,$5.99 ,, 5 MB
 Productivity, OS X 10.8  , English,"LiveTodo - Tasks, Reminders & To-Do Lists",Free,1.8, 3 MB
 Productivity, OS X 10.11  , English,Lively Logic,$49.99 ,5, 6.7 MB
 Business, OS 10.12  , English,LiveHelpNow,Free,5, 2.3 MB
 Business, OS X 10.11  , English,Livedesk Studio,Free,, 6.1 MB
 Productivity, OS X 10.7  , English,ListSpot,$0.99 ,, 580.2 KB
 Utilities, OS X 10.6.6  , English,Linker,Free,, 58.9 MB
 Business, OS X 10.9  , English,LinkBuilder,$9.99 ,5, 1.6 MB
 Education, OS X 10.11  , English,LinearReg,$4.99 ,, 10.2 MB
 Business, OS 10.12  ," English, Japanese, Korean, Simplified Chinese, Traditional Chinese",LINE WORKS,Free,5, 18.3 MB
 Business, OS X 10.9  ," English, French, German, Italian",Lindenbaum Conferencing,,, 3.9 MB
 Business, OS X 10.11  , English,LimeLite,Free,5, 7.2 MB
 Productivity, OS X 10.11  , English,LightArrow Organizer,,3.9, 16.9 MB
 Business, OS X 10.8  ," English, Spanish",Libertuus English - Spanish Business Dictionary,$0.99 ,1.5, 6.2 MB
 Business, OS X 10.9  ," English, French",LF-Factura,$74.99 ,1, 2.2 MB
 Business, OS 10.12  , English,Lexis Red,Free,, 34.3 MB
 Productivity, OS X 10.11  , English,LetsDo,$2.99 ,3, 7.6 MB
 Business, OS X 10.7  , English,Letterheads for Adobe InDesignŒ¬,$3.99 ,, 531 KB
 Business, OS X 10.10  , English,Legal Contracts - Business Document Templates,$4.99 ,2, 13.1 MB
 Business, OS X 10.7  , English,Legal Contract & Document Templates - All-In-One Personal & Business Documents,$4.99 ,2.5, 1.2 MB
 Business, OS 10.13  , Russian,Lease X,$4.99 ,, 14.5 MB
 Graphics & Design, OS X 10.7  , English,LearnForInventor2017,$4.99 ,, 1.2 GB
 Graphics & Design, OS X 10.7  , English,LearnForAutoDeskFusion360,$4.99 ,4, 743.4 MB
 Graphics & Design, OS X 10.7  , English,LearnForAutoCAD2017,$4.99 ,, 1.4 GB
 Business, OS X 10.7  , English,LearnFor Word2016,$3.99 ,, 1.4 GB
 Business, OS X 10.7  , English,LearnFor Project2016,$4.99 ,, 2.4 GB
 Business, OS X 10.7  , English,LearnFor PowerPoint,$3.99 ,1, 1.4 GB
 Finance, OS X 10.7  , English,LearnFor Excel2016,$3.99 ,, 1.2 GB
 Business, OS X 10.7  , English,Learn For Office365,$2.99 ,1, 712.1 MB
 Business, OS X 10.7  , English,Learn For FileMaker,$4.99 ,, 626.6 MB
 Business, OS 10.12  ," English, Russian",LeaderTask,Free,1, 11.7 MB
 Reference, OS X 10.8  , French,Le Grand Robert v4.1,$149.99 ,, 306.1 MB
 Reference, OS X 10.8  ," English, French",Collins-Robert Dictionary 2017,$149.99 ,3, 781 MB
 Business, OS X 10.6.6  , English,Layout Expert for Keynote - Templates for Keynote,$9.99 ,, 454 MB
 Business, OS X 10.8  , English,Lawyers Software,$29.99 ,5, 932.5 KB
 Business, OS X 10.10  , English,Lawn Care Software Pro,$29.99 ,, 744 KB
 Business, OS X 10.6 or later, English,LawDocs,$9.99 ,1.5, 9.3 MB
 Business, OS 10.13  , English,Late2Office Central,Free,, 14.8 MB
 Productivity, OS 10.14  , English,Larry's To-Do List,Free,5, 3.9 MB
 Utilities, OS X 10.6.8  , English,LargeViewer PreRendering Helper for iOS,Free,5, 18.8 MB
 Productivity, OS X 10.9  , English,Land Measure Pro,Free,, 7.8 MB
 Developer Tools, OS X 10.7  , English,LamaFree,Free,, 2 MB
 Business, OS X 10.11  ," English, Japanese",LaKeel Messenger,Free,, 7.8 MB
 Utilities, OS X 10.5  , English,Labels for Endicia and eBay Power Seller,Free,1.8, 1.6 MB
 Graphics & Design, OS 10.12  , English,Labelist 10,$24.99 ,2, 86.1 MB
 Utilities, OS X 10.9.0  ," English, German",Label Printer Pro 7,$9.99 ,2.2, 2.5 MB
 Productivity, OS X 10.9  ," English, Italian",Kronos App for Time Tracking,$1.99 ,, 2.9 MB
 Business, OS X 10.10.0  ," English, Amharic, Arabic, Bengali, Bulgarian, Catalan, Croatian, Czech, Danish, Dutch, Estonian, Filipino, Finnish, French, German, Greek, Gujarati, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Korean, Latvian, Lithuanian, Malay, Malayalam, Marathi, Norwegian Bokmí«l, Persian, Polish, Portuguese, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Slovenian, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",Konverse,Free,, 95.7 MB
 Productivity, OS 10.13  ," English, German",Klokki Slim,Free,4.7, 11.3 MB
 Business, OS X 10.6.6 or later, English,Klammer,$3.99 ,3.1, 1.2 MB
 Business, OS X 10.9  , English,Kiosk,,, 11.3 MB
 Utilities, OS X 10.10  , English,KHRecordings Sound Desk Assistant,Free,4.7, 600.7 KB
 Developer Tools, OS X 10.11  ," English, Korean",Keyword Cleaner for ASO,$0.99 ,, 2.7 MB
 Business, OS 10.13  ," English, Dutch, French, German",KeyTalk client,Free,, 13.4 MB
 Finance, OS X 10.8  , English,KeyFutures,Free,5, 9.8 MB
 Productivity, OS 10.14 or later," English, Arabic, Catalan, Chinese (Hong Kong), Croatian, Czech, Danish, Dutch, Finnish, French, German, Greek, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Korean, Malay, Norwegian, Polish, Portuguese, Romanian, Russian, Simplified Chinese, Slovak, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",Keynote,Free,3.9, 438.3 MB
 Utilities, OS X 10.7  , English,Keychain2Go - Password Manager and Keychain Sync,$19.99 ,4, 3.1 MB
 Productivity, OS X 10.7 or later," English, German",Key Tracker,$18.99 ,, 7.3 MB
 Utilities, OS X 10.10  , English,Kerberos Ticket Autorenewal,$1.99 ,5, 2.7 MB
 Social Networking, OS X 10.11  ," English, Arabic, Chinese (Hong Kong), Dutch, French, German, Greek, Hebrew, Italian, Japanese, Korean, Polish, Portuguese, Romanian, Russian, Slovak, Spanish, Traditional Chinese",KeeperChat,,4.3, 28.6 MB
 Business, OS 10.12  , English,KeepSolid Sign äóñ eSign docs,Free,3.4, 12.6 MB
 Productivity, OS X 10.10  ," English, Japanese",Kanji Checker,Free,5, 629.3 KB
 Productivity, OS 10.14  ," English, French, German",Kanbanier,Free,4.5, 5.8 MB
 Productivity, OS X 10.11  , English,"Kanban board, project: Velvet",$6.99 ,5, 4.8 MB
 Productivity, OS 10.12  , English,Kahua,Free,3, 16.6 MB
 Business, OS X 10.8  , English,K-Templates,$8.99 ,, 6.4 MB
 Productivity, OS X 10.6.6 or later, English,IsItUp,Free,, 9.3 MB
 Utilities, OS X 10.11  ," English, Simplified Chinese, Traditional Chinese",InWork Assistant,Free,, 4.7 MB
 Utilities, OS 10.13  , English,IP,$2.99 ,5, 133.7 KB
 Business, OS 10.14  , English,Ishikawa Diagram,$2.99 ,, 4.8 MB
 Business, OS X 10.8  ," English, Dutch, French, German, Italian, Portuguese, Spanish",Invoicing,$8.99 ,2.3, 15.1 MB
 Business, OS X 10.10  , English,Invoices Template for Word,$5.99 ,, 8.4 MB
 Business, OS X 10.10  , English,Invoices 3,$39.99 ,, 8.9 MB
 Business, OS X 10.9  ," English, German",Invoices & Receipts Builder,Free,1, 6.6 MB
 Business, OS X 10.9.0  ," English, Amharic, Arabic, Bengali, Bulgarian, Catalan, Croatian, Czech, Danish, Dutch, Estonian, Filipino, Finnish, French, German, Greek, Gujarati, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Korean, Latvian, Lithuanian, Malay, Malayalam, Marathi, Norwegian Bokmí«l, Persian, Polish, Portuguese, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Slovenian, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",Invoices,$6.99 ,5, 65.1 MB
 Productivity, OS X 10.10  , English,Invoice Templates for Pages,$4.99 ,1.9, 47.3 MB
 Business, OS X 10.9  , English,Invoice Templates for MS Word,$4.99 ,1, 70.9 MB
 Business, OS X 10.8  , English,Invoice Templates by Kenny - for Microsoft Word Edition,$4.99 ,, 2.4 MB
 Business, OS X 10.11  , English,Invoice Templates by DH,$3.99 ,, 85 MB
 Business, OS X 10.10  , English,Invoice Templates - Templates for Pages,$5.99 ,, 66.5 MB
 Business, OS X 10.9  , English,Invoice Professional,$34.99 ,1, 4.1 MB
 Business, OS X 10.7  , English,Invoice Manager Pro,$4.99 ,2.5, 16.8 MB
 Productivity, OS X 10.10  , English,Invoice Maker by ZDF,$4.99 ,2, 8.9 MB
 Business, OS X 10.7  ," English, Estonian, Finnish, German, Norwegian Bokmí«l, Swedish",Invoice Maker,$1.99 ,1, 2.7 MB
 Productivity, OS X 10.10  , English,Invoice for Excel - US Letter Size,$5.99 ,, 14.7 MB
 Business, OS X 10.7  , English,Invoice Easy,$2.99 ,3.2, 1.4 MB
 Business, OS X 10.6.6 or later," English, German",Invoice,$39.99 ,2.1, 4.9 MB
 Utilities, OS X 10.11  , English,Invisy VPN Best WiFi VPN Proxy,Free,2, 3.4 MB
 Business, OS 10.12  ," English, Japanese, Simplified Chinese, Traditional Chinese",Inventory Tracker-Items orders,$29.99 ,, 3.8 MB
 Productivity, OS X 10.11  , English,Inventory Manager,$4.99 ,3.4, 18.3 MB
 Business, OS 10.15  ," English, Croatian, Czech, Danish, Dutch, Finnish, French, German, Greek, Hindi, Hungarian, Italian, Japanese, Korean, Norwegian Bokmí«l, Polish, Portuguese, Romanian, Russian, Simplified Chinese, Slovak, Spanish, Swedish, Traditional Chinese, Turkish",Inventory for Business,Free,5, 15.8 MB
 Business, OS X 10.6.6 or later, English,Inventoria Plus,$159.99 ,1, 2.3 MB
 Business, OS X 10.9  ,,Intickets PRN Print,Free,, 4 MB
 Business, OS 10.15  , English,Internal Phone Numbers,$0.99 ,, 599.9 KB
 Productivity, OS 10.12.6  ," English, French, German, Italian, Japanese, Korean, Portuguese, Simplified Chinese, Spanish, Traditional Chinese",Intel Unitea,Free,, 13.9 MB
 Utilities, OS X 10.10  ," English, French, German, Japanese, Spanish",Intego VirusBarrier Scanner,Free,4.6, 130.4 MB
 Education, OS X 10.8  , English,Instructo Desktop,Free,, 543.3 KB
 Business, OS X 10.9 or later, English,InStock,$14.99 ,2.5, 4.7 MB
 Business, OS 10.15  , English,InstaPDF,Free,4.4, 1.4 MB
 Productivity, OS X 10.5 or later, English,Instant Fax Cover,$4.99 ,2.7, 338.5 KB
 Business, OS X 10.11  , English,InstaCards - Business Card,$10.99 ,1.5, 231.6 MB
 Finance, OS X 10.11  ," English, French, German, Polish, Spanish",Inspire Finance 4: Home Budget,Free,4, 12.2 MB
 Education, OS X 10.9  ," English, German, Spanish",Insights,Free,5, 120.9 MB
 Business, OS 10.13  , English,Innflutningur,$0.99 ,, 5 MB
 Business, OS X 10.7 or later, English,InfoWave Client,Free,1, 13.8 MB
 Utilities, OS 10.12  , English,InfoSlips,Free,, 12.4 MB
 Productivity, OS 10.12  ," English, Czech, Dutch, French, German, Italian, Korean, Norwegian Bokmí«l, Polish, Portuguese, Russian, Spanish, Traditional Chinese, Turkish",Informant,$49.99 ,2.3, 41.5 MB
 Business, OS X 10.11  , English,Infographic Set for Template,$2.99 ,1.6, 3.9 MB
 Productivity, OS 10.15  , English,Indigo Notes,Free,, 6.3 MB
 Business, OS X 10.9  , English,Indigo Boost,Free,, 20.7 MB
 Finance, OS X 10.8  , English,Income and Expenses,$4.99 ,, 1.2 MB
 Utilities, OS X 10.6 or later, English,Incognito 2,,3.3, 428.6 KB
 Productivity, OS X 10.10  , English,JXCirrus Project Lite,Free,, 15.1 MB
 Productivity, OS X 10.10  , English,JXCirrus Project,$37.99 ,, 15.2 MB
 Productivity, OS X 10.11  , English,JustNoteIt,$9.99 ,, 4.9 MB
 Finance, OS X 10.6.6 or later,,Just Checking,$14.99 ,3, 12.5 MB
 Finance, OS X 10.8  ,,Juros,$3.99 ,, 14.4 MB
 Business, OS X 10.10  , English,"Jump Desktop (RDP, VNC, Fluid)",$29.99 ,4.8, 38.9 MB
 Music, OS X 10.6  ,,Jukeboxy Venue Player,,, 19.4 MB
 Productivity, OS X 10.11  ," English, Italian",JotTheDate,Free,1, 5.7 MB
 Productivity, OS X 10.10  , English,JotSpot: Simple Word Processor,$0.99 ,3.4, 4.9 MB
